950970,284714
蹦高,0.00019668860681245,0,1000
才涂,0.00019668860681245,0,1000
舒摩,7.72705241048912E-05,0,1000
仙妻,6.67336344542242E-05,0,1000
眼纹,9.83443034062252E-05,0,1000
又挺,7.02459310044466E-05,0,1000
消印,0.000347717358472011,0,1000
速戳,0.000895635620306694,0,1000
视啊,0.000175614827511116,0,1000
膏排,4.56598551528903E-05,0,1000
晒斑,0.000172102530960894,0,1000
一敷,5.61967448035573E-05,0,1000
跟假,0.00178073435096272,0,1000
愁啦,0.00120120542017604,0,1000
天鼻,7.02459310044466E-05,0,1000
霜都,8.42951172053359E-05,0,1000
胖小,3.51229655022233E-05,0,1000
久啦,4.56598551528903E-05,0,1000
疗肤,2.80983724017786E-05,0,1000
眼嘛,2.80983724017786E-05,0,1000
变密,0.000372303434323567,0,1000
对紫,4.21475586026679E-05,0,1000
佰草,0.00100802910991381,1.50092456953483E-06,671.605442654737
月减,0.00092022169615825,1.50092456953483E-06,613.103226395612
盒了,0.000885098730656027,1.50092456953483E-06,589.702339891963
前敷,0.000576016634236462,1.50092456953483E-06,383.774538659849
稀疏,0.00164375478550405,4.5027737086045E-06,365.053829456929
疗程,0.00653287158341353,2.40147931125573E-05,272.035305604923
赚人,0.000864024951354693,4.5027737086045E-06,191.887269329924
脸蛋,0.0029889643642392,2.10129439734877E-05,142.243960104325
强货,0.00126091446152982,9.005547417209E-06,140.015304246835
靠它,0.00100802910991381,7.50462284767417E-06,134.321088530947
买二,0.00159809493035116,1.20073965562787E-05,133.092541989505
白嫩,0.00356498099847566,3.15194159602315E-05,113.104284767638
有斑,0.000168590234410672,1.50092456953483E-06,112.324255217517
浓密,0.00330155875720899,3.00184913906967E-05,109.984166567152
卖完,0.000930758585808917,9.005547417209E-06,103.353915391118
副作,0.00356849329502589,3.6022189668836E-05,99.0637528654487
变长,0.0017456113854605,1.8011094834418E-05,96.9186716026143
素颜,0.00513497755642504,5.70351336423237E-05,90.0318317587768
不长,0.00309433326074587,3.6022189668836E-05,85.9007542071459
外用,0.00219167304733873,2.55157176820922E-05,85.8950186957477
再让,0.000818365096201803,1.05064719867438E-05,77.89152221929
疤痕,0.00251480432995919,3.30203405297663E-05,76.159248802786
除痘,0.00119418082707559,1.65101702648832E-05,72.3300128294612
法宝,0.00242348461965341,3.6022189668836E-05,67.2775486979918
油膏,9.83443034062252E-05,1.50092456953483E-06,65.5224822102181
摆脱,0.0148429652212396,0.000235645157416969,62.9886282575937
分叉,0.00157702115104983,2.55157176820922E-05,61.8058708243444
淡斑,0.000797291316900469,1.35083211258135E-05,59.0222359592043
你爱,0.00729503993481178,0.000124576739271391,58.5586039374453
痘印,0.00466784211524547,8.1049926754881E-05,57.5921817839812
晶体,0.000934270882359139,1.65101702648832E-05,56.5875982724609
满脸,0.00200903362672717,3.6022189668836E-05,55.7721128336974
道你,0.00590768279747396,0.000108066569006508,54.6670709710252
对你,0.0144847109731169,0.000265663648807666,54.5227434695195
残了,0.00153838588899738,2.85175668211618E-05,53.9452015189389
猖獗,0.000885098730656027,1.65101702648832E-05,53.6093036265419
小肚,0.00432012475677346,8.1049926754881E-05,53.3020192583122
再也,0.0104034223817585,0.000204125741456737,50.9657542822125
当你,0.0118540008570004,0.000235645157416969,50.3044534712207
困扰,0.00538435061149083,0.000108066569006508,49.8243875140199
痘痘,0.00746363016922245,0.000154595230662088,48.2785279808298
岁了,0.00192473850952184,4.05249633774405E-05,47.4951326074068
说才,7.02459310044466E-05,1.50092456953483E-06,46.8017730072987
长了,0.00602007628708107,0.000130580437549531,46.1024361692583
米七,6.67336344542242E-05,1.50092456953483E-06,44.4616843569337
滴啊,6.67336344542242E-05,1.50092456953483E-06,44.4616843569337
乎的,0.00251129203340896,5.85360582118585E-05,42.9016252566903
我会,0.0121420091741186,0.000283674743642084,42.8025738852463
你一,0.0379503642251523,0.000908059364568574,41.7928229209803
白了,0.0065117978041122,0.000162099853509762,40.1715218312646
从来,0.0102137583680465,0.000256658101390457,39.7951917851531
妈了,0.00218113615768807,5.55342090727888E-05,39.2755419426114
在你,0.0182253067991037,0.000469789390264403,38.7946326094046
而是,0.0266337447403359,0.000690425301986023,38.5758526863418
也许,0.0164024248895383,0.000430765351456497,38.0774006871228
无瑕,0.0010220782961147,2.7016642251627E-05,37.8314331808998
双眼,0.00714401118315222,0.000190617420330924,37.4782701956084
和你,0.0110918325056021,0.000300184913906967,36.9499997892621
的去,0.00382137864664189,0.000103563795297904,36.8987891535801
放弃,0.0196442746053935,0.000538831920463005,36.4571471350726
长痘,0.00214952548873606,6.00369827813933E-05,35.8033563505833
大眼,0.00276768968157519,7.95490021853462E-05,34.7922614431615
细纹,0.00092022169615825,2.7016642251627E-05,34.0612903553117
失去,0.017171617834037,0.000505811579933239,33.9486451383803
否也,0.00040742639982579,1.20073965562787E-05,33.9312854302914
菇凉,0.00421475586026679,0.000124576739271391,33.8326069932279
睫毛,0.00730908912101267,0.000216133138013016,33.8175311208987
忘记,0.0138138623320244,0.000415756105761149,33.2258796457951
彻底,0.0201816559775775,0.000613878148939747,32.875670867963
平胸,0.000491721517031126,1.50092456953483E-05,32.7612411051091
瘦了,0.00357903018467655,0.000109567493576043,32.6650730783816
你说,0.010284004299051,0.00031669508417185,32.4728889491399
转了,0.00194932458537339,6.00369827813933E-05,32.4687300238134
见效,0.000972906144411585,3.00184913906967E-05,32.4102278075542
在乎,0.0100732665060376,0.000318196008741385,31.6574257039933
多么,0.00695785946599043,0.000220635911721621,31.5354803834892
