518292,164166
一个,0.163206754139103,0.0163755273546704
佰草,0.00174213905437179,2.8238536566081E-06
世家,0.00174213905437179,0.000350157853419404
推荐,0.0376387315278438,0.00625765970304355
可以,0.0955374438068784,0.0162032722816173
精油,0.00394113275586906,0.000194845902305959
用了,0.0167026058989072,0.000601480828857525
没有,0.103133413739751,0.00755663238508328
神器,0.0154051387010709,0.000508293658189458
效果,0.0127919301195132,0.00210377097417303
不是,0.0900734622272578,0.00493327233809435
自己,0.158985417199664,0.0126621597962307
就是,0.0952024170656531,0.00786725628731017
无效,0.00153503161434158,8.4715609698243E-05
每天,0.026186908373232,0.00466218238705997
产品,0.00729749156341752,0.00130179653569633
分享,0.0368285759536079,0.0459045650418213
现在,0.0541098644055407,0.00714152589756188
退款,0.00138274673196642,3.67100975359053E-05
什么,0.0974562333248054,0.0122696441379622
女人,0.0337097815625647,0.0038347932656738
这个,0.0600307006322868,0.0149833675019626
这款,0.0108061352533411,0.00154464795016463
你的,0.0838480562357614,0.00611081931289993
真的,0.0467514588891732,0.00338862438792972
精华,0.0142234080138396,0.000412282633864783
如果,0.0522763544217438,0.00424989975319519
的人,0.100751678179404,0.00755945623873988
承诺,0.00571982018201089,0.000265442243721161
那么,0.0455758195972369,0.00229014531550917
我的,0.0752043663121475,0.0105103833098953
不要,0.0647393491953267,0.00550369077672919
因为,0.0672733696380493,0.00354958404635638
皮肤,0.020369625866501,0.00186091955970474
怎么,0.0372366994383734,0.00683937355630482
知道,0.0658784401154929,0.00431484838729718
时候,0.0852247115724328,0.00506316960629832
不用,0.0185482986732941,0.00186656726701795
试试,0.0138518329008443,0.00308647204667265
脸上,0.0119574089640973,0.000463111999683728
不到,0.0205889160971212,0.00169995990127808
地址,0.0455392712254669,0.0148675895020416
安全,0.0102152699097255,0.0021602480473052
有效,0.00810155574235834,0.00108435980413751
男人,0.0237625330458195,0.00334344272942399
朋友,0.0465260772632579,0.00651463038579489
需要,0.0348732380639109,0.00353828863172995
唯一,0.00810764713765335,0.000773735901910619
一次,0.0265402093003423,0.0058566724838052
都是,0.0439372342628803,0.00508011272823797
正品,0.00333199322636843,0.0187193258896551
了一,0.0363290815394174,0.0135460259907491
任何,0.0172021003130977,0.00106459282854125
也不,0.0435595677545899,0.0024059233154301
生长,0.00609139529500627,0.000378396389985485
分钟,0.0142051338279546,0.00677442492220283
我们,0.0998562430710379,0.00895443994510428
姐妹,0.00942338852137471,0.000511117511846066
鼻子,0.00236346137446243,0.000352981707076012
打造,0.0177564172849433,0.00507446502092476
眼睛,0.0136690910419941,0.00141192682830405
坚持,0.0190782500639597,0.00142039838927387
一直,0.0306823581009466,0.00278431970541559
手术,0.00187614975086193,0.000214612877902216
发现,0.030048852990266,0.0044278025335615
天猫,0.00260102579096768,0.000392515658268526
头发,0.00938684014960467,0.000957286389590146
已经,0.0303716969409013,0.00422730892394233
增高,0.00121827905900125,0.00382632170470398
老师,0.00771170644347794,0.00158135804770054
起来,0.0332955666825043,0.00546980453284989
都不,0.0319493683223079,0.00151640941359855
化妆,0.00492793879366008,0.00074267351168793
还是,0.0496996942119562,0.00608540462999046
一样,0.0313463201881023,0.00367100975359053
使用,0.0154112300963659,0.00471865946019214
副作,0.00325280508753335,2.25908292528648E-05
喜欢,0.0488042591035903,0.0414767625082598
美白,0.012578731284188,0.00143734151121352
这么,0.0268691446462727,0.00403811072894958
尼玛,0.00415433159119428,0.00109000751145073
很多,0.0354458292216415,0.00253582058363407
涂抹,0.00453808949477967,0.000336038585136364
有一,0.0510946237345126,0.0038686795095531
羡慕,0.00938074875430966,0.000242851414468297
看到,0.0280143269617339,0.00360323726583194
闺蜜,0.00662743808096683,0.000499822097219634
的心,0.0379554840831841,0.00236074165692437
妹子,0.00740104528343262,0.000737025804374714
轮廓,0.000901526503660929,0.000152488097456837
瘦脸,0.00121827905900125,8.4715609698243E-05
还在,0.0091249101519194,0.00109847907242055
全网,0.0166782403177272,0.00476384111869786
保证,0.00293605253219302,0.000816093706759741
秘密,0.00626195436326645,0.000533708341098931
的大,0.0129990375595434,0.00259512151042284
疗程,0.00654824994213174,2.8238536566081E-05
我是,0.015581789164626,0.00434026307020665
美容,0.00410560042883423,0.00113801302361306
明星,0.0107939524627511,0.00392233272902865
整形,0.000907617898955935,5.36532194755539E-05
人的,0.0532022465065848,0.00595268350812987
增长,0.00686500249747207,0.000206141316932391
排毒,0.00171168207789676,0.00066925331661612
万人,0.014570617545655,0.000626895511766998
拥有,0.0259676181426117,0.00312882985152177
问题,0.0228244581703885,0.0123656551622869
别人,0.0442844437946956,0.00184962414507831
斑点,0.00115127371075619,9.31871706680673E-05
到了,0.0247980702459705,0.00408894009476853
其实,0.0348245069015509,0.00173102229150077
最新,0.00248528928036256,0.00357217487560925
只要,0.0259615267473167,0.00155029565747785
美丽,0.0167208800847922,0.00354958404635638
科技,0.00130964998842635,0.00116625156017915
方法,0.00959394758963488,0.00196257829134263
竟然,0.00492793879366008,0.000745497365344538
天然,0.00827820620591353,0.00195410673037281
植物,0.00832084597297857,0.00112954146264324
睫毛,0.00795536225527819,0.000141192682830405
必须,0.0123107098912077,0.00181573790119901
高端,0.00221726788738228,0.00282102980295149
在用,0.00585992227379604,0.000626895511766998
鼻梁,0.000353300927110364,4.80055121623377E-05
好看,0.0111289792039765,0.0020924755595466
大眼,0.00338072438872848,5.93009267887701E-05
轻松,0.00916145852368944,0.00203599848641444
美眼,0.000316752555340326,0
一周,0.00494621297954509,0.0009064570237712
人士,0.000889343713070916,0.000361453268045837
为小,0.00153503161434158,0.000200493609619175
一定,0.0326133304094636,0.00323048858315967
妊娠,0.00121827905900125,7.05963414152025E-05
吃饭,0.00579900832084597,0.0012199047796547
抢购,0.00564063204317581,0.000316271609540107
各种,0.0102030871191355,0.00441085941162185
祛痘,0.00428225089238941,0.000203317463275783
祛斑,0.00118782208252622,0.000124249560890756
身高,0.00136447254608141,0.000598656975200917
永远,0.0424082940438337,0.00188633424261421
研究,0.00215635393443222,0.0016378351208327
链接,0.00503758390897019,0.019800861840136
隆鼻,0.000304569764750314,6.21247804453782E-05
只是,0.039776811276391,0.00164348282814591
相信,0.0183533740238539,0.000866923072578687
今日,0.00816856109060341,0.02684072900606
正常,0.00321016532046831,0.000861275365265471
是我,0.0474154209763288,0.00164913053545913
秒杀,0.00274721927804783,0.000711611121465241
就能,0.0139371124349744,0.00171407916956112
明显,0.00430661647356944,0.000570418438634836
丰胸,0.00232082160739739,0.000488526682593201
按摩,0.00315534276281325,0.000753968926314363
科学,0.00200406905205706,0.00122272863331131
厘米,0.000773607202465797,0.00108718365779412
爱情,0.0370722317654082,0.00276172887616272
毒素,0.000712693249515734,0.000220260585215432
让你,0.0371940596713083,0.00252170131535103
痘痘,0.00848531364594374,0.000158135804770054
幸福,0.0489687267765554,0.0035552317536696
但是,0.0250965486154258,0.00154747180382124
韩国,0.0105624794415409,0.00734484336083767
世界,0.0468550126091883,0.00666711848325172
个人,0.0818500785789993,0.00278149585175898
以前,0.0105198396744758,0.000697491853182201
强效,0.000858886736595885,5.6477073132162E-05
自信,0.00723048621517245,0.00108718365779412
大的,0.0208508460948065,0.0036597143389641
开始,0.0264244727897372,0.00595833121544309
修复,0.00647515319859167,0.000242851414468297
脸部,0.00352082648051363,0.000149664243800229
活动,0.0150396549833705,0.00845744170154126
你们,0.0290498641618849,0.00492762463078113
好用,0.00584773948320602,0.000355805560732621
绝对,0.00972795828612502,0.00151640941359855
无数,0.00338072438872848,0.000700315706838809
紧致,0.00143147789432647,7.05963414152025E-05
痘印,0.00517159460546033,7.62440487284187E-05
来的,0.0275148325475433,0.00232403155938847
以为,0.0201198786594057,0.000988348779812835
肌肤,0.0138701070867293,0.00114648458458289
漂亮,0.0130538601171984,0.00285209219317418
眼圈,0.00123655324488627,0.000144016536487013
一瓶,0.00389849298880402,0.000211789024245607
变大,0.00103553720015107,0.000110130292607716
你是,0.0180244386779236,0.00152770482822498
完全,0.00945384549784974,0.00127920570644347
粉嫩,0.000712693249515734,0.000160959658426662
简直,0.00490966460777506,0.00127920570644347
解决,0.00954521642727483,0.000680548731242552
终于,0.013632542670224,0.00332085190017113
这货,0.00297869229925807,0.000189198194992743
让我,0.0258884300037767,0.00210659482782964
眼袋,0.000919800689545947,0.000107306438951108
不能,0.0350681627133511,0.00472995487481857
毛孔,0.0162152942753067,0.000553475316695188
这样,0.0433951000816247,0.00517047604524943
机会,0.0122924357053227,0.00413694560693087
非常,0.0106051192086059,0.00419342268006303
鼻翼,0.000402032089470414,2.54146829094729E-05
好的,0.0431697184557095,0.00666711848325172
一天,0.0316691641387376,0.00320507390025019
高了,0.00101726301426605,0.000115777999920932
最近,0.016477224272992,0.00296787019309511
性感,0.0134802577878489,0.00507164116726815
不过,0.0199858679629156,0.00234944624229794
罩杯,0.000804064178940828,3.95339511925134E-05
担心,0.00846094806476371,0.000480055121623377
瘦腿,0.0021380797485472,0.000576066145948052
风靡,0.00137665533667142,0.000101658731637892
彻底,0.0199980507535056,0.000468759706996945
促进,0.00132183277901636,0.00116342770652254
中的,0.0273747304557582,0.00461135302124103
想到,0.0123107098912077,0.000807622145789917
平胸,0.000511677204780527,1.69431219396486E-05
眼部,0.00144975208021149,0.000192022048649351
口服,0.001937063703812,8.75394633548511E-05
生活,0.0596225771475214,0.0137662865759645
采用,0.000858886736595885,0.00217154346193163
美人,0.00191269812263197,0.00117189926749236
再也,0.00985587758732015,0.000242851414468297
所以,0.0313706857692823,0.00203035077910122
瘦身,0.00776043760583799,0.00078785517019366
为了,0.0194741907581351,0.00223366824237701
抱着,0.0044710841465346,0.000352981707076012
购买,0.00200406905205706,0.00101941117003552
